,dateTime,device,id,latitude,longitude,speed,dateTime_con
589,2019-01-24 22:47:37+00:00,{'id': 'b1'},b996,43.4157829,-79.7134628,41.0,1548370057000000000
590,2019-01-24 22:47:41+00:00,{'id': 'b1'},b997,43.4154243,-79.7129745,55.0,1548370061000000000
591,2019-01-24 22:47:43+00:00,{'id': 'b1'},b998,43.4152451,-79.7127151,53.0,1548370063000000000
592,2019-01-24 22:47:54+00:00,{'id': 'b1'},b999,43.4142189,-79.7113571,53.0,1548370074000000000
593,2019-01-24 22:48:11+00:00,{'id': 'b1'},b99A,43.4125824,-79.7091293,52.0,1548370091000000000
594,2019-01-24 22:48:15+00:00,{'id': 'b1'},b99B,43.4121475,-79.7086182,65.0,1548370095000000000
595,2019-01-24 22:48:19+00:00,{'id': 'b1'},b99C,43.4116592,-79.7079773,65.0,1548370099000000000
596,2019-01-24 22:48:24+00:00,{'id': 'b1'},b99D,43.4111481,-79.7072372,55.0,1548370104000000000
597,2019-01-24 22:48:27+00:00,{'id': 'b1'},b99E,43.4108925,-79.7069092,39.0,1548370107000000000
598,2019-01-24 22:48:30+00:00,{'id': 'b1'},b99F,43.4107132,-79.7066727,31.0,1548370110000000000
599,2019-01-24 22:48:33+00:00,{'id': 'b1'},b9A0,43.4105873,-79.7065201,17.0,1548370113000000000
600,2019-01-24 22:48:35+00:00,{'id': 'b1'},b9A1,43.4105072,-79.7064972,18.0,1548370115000000000
601,2019-01-24 22:48:39+00:00,{'id': 'b1'},b9A2,43.410305,-79.7066727,39.0,1548370119000000000
602,2019-01-24 22:48:43+00:00,{'id': 'b1'},b9A3,43.4099693,-79.7070312,48.0,1548370123000000000
603,2019-01-24 22:48:46+00:00,{'id': 'b1'},b9A4,43.4096642,-79.7073669,57.0,1548370126000000000
604,2019-01-24 22:48:50+00:00,{'id': 'b1'},b9A5,43.4092293,-79.7078552,55.0,1548370130000000000
605,2019-01-24 22:49:00+00:00,{'id': 'b1'},b9A6,43.4081268,-79.709053,59.0,1548370140000000000
606,2019-01-24 22:49:07+00:00,{'id': 'b1'},b9A7,43.4073105,-79.7099533,59.0,1548370147000000000
607,2019-01-24 22:49:10+00:00,{'id': 'b1'},b9A8,43.4069748,-79.7103119,53.0,1548370150000000000
608,2019-01-24 22:49:15+00:00,{'id': 'b1'},b9A9,43.4064369,-79.7108765,53.0,1548370155000000000
609,2019-01-24 22:49:22+00:00,{'id': 'b1'},b9AA,43.4057732,-79.7116165,44.0,1548370162000000000
610,2019-01-24 22:49:28+00:00,{'id': 'b1'},b9AB,43.4052849,-79.7121277,37.0,1548370168000000000
611,2019-01-24 22:49:32+00:00,{'id': 'b1'},b9AC,43.4049797,-79.7124634,41.0,1548370172000000000
612,2019-01-24 22:49:37+00:00,{'id': 'b1'},b9AD,43.4045181,-79.7129745,55.0,1548370177000000000
613,2019-01-24 22:49:40+00:00,{'id': 'b1'},b9AE,43.4041595,-79.713356,65.0,1548370180000000000
614,2019-01-24 22:49:43+00:00,{'id': 'b1'},b9AF,43.403801,-79.713768,61.0,1548370183000000000
615,2019-01-24 22:49:46+00:00,{'id': 'b1'},b9B0,43.4034691,-79.7141266,55.0,1548370186000000000
616,2019-01-24 22:49:53+00:00,{'id': 'b1'},b9B1,43.4026756,-79.7149658,57.0,1548370193000000000
617,2019-01-24 22:50:02+00:00,{'id': 'b1'},b9B2,43.4016266,-79.7161484,61.0,1548370202000000000
618,2019-01-24 22:50:15+00:00,{'id': 'b1'},b9B3,43.4001923,-79.7176819,53.0,1548370215000000000
619,2019-01-24 22:50:19+00:00,{'id': 'b1'},b9B4,43.3997841,-79.7180939,48.0,1548370219000000000
620,2019-01-24 22:50:28+00:00,{'id': 'b1'},b9B5,43.3989105,-79.719017,50.0,1548370228000000000
621,2019-01-24 22:50:41+00:00,{'id': 'b1'},b9B6,43.3977089,-79.7203217,44.0,1548370241000000000
622,2019-01-24 22:50:44+00:00,{'id': 'b1'},b9B7,43.39748,-79.7205734,29.0,1548370244000000000
623,2019-01-24 22:50:49+00:00,{'id': 'b1'},b9B8,43.3973503,-79.720726,6.0,1548370249000000000
624,2019-01-24 22:50:52+00:00,{'id': 'b1'},b9B9,43.3973236,-79.7207565,0.0,1548370252000000000
626,2019-01-24 22:51:12+00:00,{'id': 'b1'},b9BB,43.3973007,-79.7207794,9.0,1548370272000000000
627,2019-01-24 22:51:15+00:00,{'id': 'b1'},b9BE,43.3971977,-79.7209091,24.0,1548370275000000000
628,2019-01-24 22:51:20+00:00,{'id': 'b1'},b9BF,43.3968391,-79.721344,46.0,1548370280000000000
629,2019-01-24 22:51:24+00:00,{'id': 'b1'},b9C0,43.3964539,-79.7218018,53.0,1548370284000000000
630,2019-01-24 22:51:30+00:00,{'id': 'b1'},b9C1,43.3958397,-79.7225723,55.0,1548370290000000000
631,2019-01-24 22:51:37+00:00,{'id': 'b1'},b9C2,43.3950729,-79.7234726,57.0,1548370297000000000
632,2019-01-24 22:51:41+00:00,{'id': 'b1'},b9C3,43.3946609,-79.7239304,50.0,1548370301000000000
633,2019-01-24 22:51:49+00:00,{'id': 'b1'},b9C4,43.3939972,-79.7246475,35.0,1548370309000000000
634,2019-01-24 22:51:57+00:00,{'id': 'b1'},b9C5,43.3935356,-79.7251358,26.0,1548370317000000000
635,2019-01-24 22:52:01+00:00,{'id': 'b1'},b9C6,43.3933563,-79.7253342,22.0,1548370321000000000
636,2019-01-24 22:52:04+00:00,{'id': 'b1'},b9C7,43.393177,-79.7254944,29.0,1548370324000000000
637,2019-01-24 22:52:10+00:00,{'id': 'b1'},b9C8,43.3926659,-79.7260056,52.0,1548370330000000000
638,2019-01-24 22:52:12+00:00,{'id': 'b1'},b9C9,43.3924599,-79.726181,50.0,1548370332000000000
639,2019-01-24 22:52:17+00:00,{'id': 'b1'},b9CA,43.3919487,-79.7267227,55.0,1548370337000000000
640,2019-01-24 22:52:28+00:00,{'id': 'b1'},b9CB,43.3906937,-79.7280502,59.0,1548370348000000000
641,2019-01-24 22:52:45+00:00,{'id': 'b1'},b9CC,43.3886223,-79.730278,61.0,1548370365000000000
642,2019-01-24 22:53:06+00:00,{'id': 'b1'},b9CD,43.3862381,-79.7328415,57.0,1548370386000000000
643,2019-01-24 22:53:31+00:00,{'id': 'b1'},b9CE,43.3833199,-79.7360153,61.0,1548370411000000000
644,2019-01-24 22:53:39+00:00,{'id': 'b1'},b9CF,43.3824272,-79.7369843,55.0,1548370419000000000
645,2019-01-24 22:53:45+00:00,{'id': 'b1'},b9D0,43.3818359,-79.7375717,39.0,1548370425000000000
646,2019-01-24 22:53:48+00:00,{'id': 'b1'},b9D1,43.3816566,-79.7377243,16.0,1548370428000000000
647,2019-01-24 22:53:50+00:00,{'id': 'b1'},b9D2,43.3816071,-79.7377548,13.0,1548370430000000000
648,2019-01-24 22:53:52+00:00,{'id': 'b1'},b9D3,43.3815308,-79.7377243,22.0,1548370432000000000
649,2019-01-24 22:53:56+00:00,{'id': 'b1'},b9D4,43.3812752,-79.7373962,41.0,1548370436000000000
650,2019-01-24 22:54:00+00:00,{'id': 'b1'},b9D5,43.3808899,-79.7368546,57.0,1548370440000000000
651,2019-01-24 22:54:02+00:00,{'id': 'b1'},b9D6,43.3806839,-79.7365723,55.0,1548370442000000000
652,2019-01-24 22:54:07+00:00,{'id': 'b1'},b9D7,43.3802223,-79.735939,50.0,1548370447000000000
653,2019-01-24 22:54:09+00:00,{'id': 'b1'},b9D8,43.3800697,-79.735733,37.0,1548370449000000000
654,2019-01-24 22:54:13+00:00,{'id': 'b1'},b9D9,43.3798409,-79.7356033,20.0,1548370453000000000
655,2019-01-24 22:54:15+00:00,{'id': 'b1'},b9DA,43.3797379,-79.735733,29.0,1548370455000000000
656,2019-01-24 22:54:17+00:00,{'id': 'b1'},b9DB,43.3796349,-79.7358627,29.0,1548370457000000000
657,2019-01-24 22:54:20+00:00,{'id': 'b1'},b9DC,43.3794823,-79.7359619,14.0,1548370460000000000
658,2019-01-24 22:54:22+00:00,{'id': 'b1'},b9DD,43.379406,-79.735939,16.0,1548370462000000000
659,2019-01-24 22:54:27+00:00,{'id': 'b1'},b9DE,43.3792,-79.7357025,29.0,1548370467000000000
660,2019-01-24 22:54:33+00:00,{'id': 'b1'},b9DF,43.3788414,-79.7352219,37.0,1548370473000000000
661,2019-01-24 22:54:36+00:00,{'id': 'b1'},b9E0,43.3786354,-79.7349625,31.0,1548370476000000000
662,2019-01-24 22:54:41+00:00,{'id': 'b1'},b9E1,43.3783798,-79.7347107,18.0,1548370481000000000
663,2019-01-24 22:54:42+00:00,{'id': 'b1'},b9E2,43.3783302,-79.7347107,24.0,1548370482000000000
664,2019-01-24 22:54:46+00:00,{'id': 'b1'},b9E3,43.3781242,-79.7349625,31.0,1548370486000000000
665,2019-01-24 22:54:49+00:00,{'id': 'b1'},b9E4,43.3779182,-79.7351456,35.0,1548370489000000000
666,2019-01-24 22:54:50+00:00,{'id': 'b1'},b9E5,43.3778419,-79.7351685,29.0,1548370490000000000
667,2019-01-24 22:54:53+00:00,{'id': 'b1'},b9E6,43.3776894,-79.7352448,0.0,1548370493000000000
668,2019-01-24 22:54:57+00:00,{'id': 'b1'},b9E7,43.3776627,-79.7352676,1.0,1548370497000000000
669,2019-01-24 22:55:00+00:00,{'id': 'b1'},b9E8,43.3776627,-79.7352448,5.0,1548370500000000000
670,2019-01-24 22:55:03+00:00,{'id': 'b1'},b9E9,43.3776627,-79.7352219,0.0,1548370503000000000
672,2019-01-24 22:55:15+00:00,{'id': 'b1'},b9EB,43.3777161,-79.7353439,3.0,1548370515000000000
675,2019-01-24 23:00:17.063000+00:00,{'id': 'b1'},b9EE,43.3777161,-79.7353745,0.0,1548370817063000000
716,2019-01-25 13:45:47+00:00,{'id': 'b1'},bC21,43.3783569,-79.7348633,22.0,1548423947000000000
717,2019-01-25 13:45:51+00:00,{'id': 'b1'},bC22,43.3785362,-79.7351151,28.0,1548423951000000000
718,2019-01-25 13:45:56+00:00,{'id': 'b1'},bC23,43.3788414,-79.735527,37.0,1548423956000000000
719,2019-01-25 13:46:01+00:00,{'id': 'b1'},bC24,43.3791504,-79.735939,29.0,1548423961000000000
721,2019-01-25 13:46:03+00:00,{'id': 'b1'},bC26,43.3792267,-79.7360382,20.0,1548423963000000000
722,2019-01-25 13:46:06+00:00,{'id': 'b1'},bC27,43.3793297,-79.7360611,22.0,1548423966000000000
723,2019-01-25 13:46:08+00:00,{'id': 'b1'},bC28,43.3794556,-79.735939,22.0,1548423968000000000
724,2019-01-25 13:46:10+00:00,{'id': 'b1'},bC29,43.3795586,-79.7358322,24.0,1548423970000000000
725,2019-01-25 13:46:13+00:00,{'id': 'b1'},bC2A,43.3796349,-79.7357559,11.0,1548423973000000000
726,2019-01-25 13:46:15+00:00,{'id': 'b1'},bC2B,43.3796883,-79.7357025,18.0,1548423975000000000
727,2019-01-25 13:46:17+00:00,{'id': 'b1'},bC2C,43.3798141,-79.7357025,24.0,1548423977000000000
728,2019-01-25 13:46:20+00:00,{'id': 'b1'},bC2D,43.3799934,-79.7358856,35.0,1548423980000000000
729,2019-01-25 13:46:25+00:00,{'id': 'b1'},bC2E,43.3804016,-79.7364197,48.0,1548423985000000000
730,2019-01-25 13:46:29+00:00,{'id': 'b1'},bC2F,43.3807373,-79.7368851,48.0,1548423989000000000
731,2019-01-25 13:46:34+00:00,{'id': 'b1'},bC30,43.3811188,-79.7373962,35.0,1548423994000000000
732,2019-01-25 13:46:38+00:00,{'id': 'b1'},bC31,43.3813515,-79.7376251,16.0,1548423998000000000
733,2019-01-25 13:46:41+00:00,{'id': 'b1'},bC32,43.3814011,-79.7376251,0.0,1548424001000000000
736,2019-01-25 13:47:29+00:00,{'id': 'b1'},bC35,43.3816833,-79.7375717,28.0,1548424049000000000
737,2019-01-25 13:47:35+00:00,{'id': 'b1'},bC36,43.3821945,-79.7370148,59.0,1548424055000000000
738,2019-01-25 13:47:37+00:00,{'id': 'b1'},bC37,43.3824272,-79.7367783,55.0,1548424057000000000
739,2019-01-25 13:47:46+00:00,{'id': 'b1'},bC38,43.383297,-79.7358627,48.0,1548424066000000000
740,2019-01-25 13:47:55+00:00,{'id': 'b1'},bC39,43.3840904,-79.7350159,42.0,1548424075000000000
741,2019-01-25 13:47:58+00:00,{'id': 'b1'},bC3A,43.3842697,-79.7348099,24.0,1548424078000000000
742,2019-01-25 13:48:02+00:00,{'id': 'b1'},bC3B,43.3843956,-79.7346802,8.0,1548424082000000000
743,2019-01-25 13:48:05+00:00,{'id': 'b1'},bC3C,43.3844223,-79.7346573,0.0,1548424085000000000
745,2019-01-25 13:48:28+00:00,{'id': 'b1'},bC3E,43.384449,-79.7346802,3.0,1548424108000000000
746,2019-01-25 13:48:29+00:00,{'id': 'b1'},bC3F,43.384449,-79.7346573,9.0,1548424109000000000
747,2019-01-25 13:48:32+00:00,{'id': 'b1'},bC40,43.384552,-79.7345276,22.0,1548424112000000000
748,2019-01-25 13:48:38+00:00,{'id': 'b1'},bC41,43.3849869,-79.7340393,46.0,1548424118000000000
749,2019-01-25 13:48:42+00:00,{'id': 'b1'},bC42,43.3853951,-79.7336044,53.0,1548424122000000000
750,2019-01-25 13:48:50+00:00,{'id': 'b1'},bC43,43.3862915,-79.7326584,59.0,1548424130000000000
751,2019-01-25 13:49:05+00:00,{'id': 'b1'},bC44,43.3880577,-79.7307358,61.0,1548424145000000000
752,2019-01-25 13:49:28+00:00,{'id': 'b1'},bC45,43.390873,-79.7276917,63.0,1548424168000000000
753,2019-01-25 13:49:32+00:00,{'id': 'b1'},bC46,43.3913345,-79.7272034,52.0,1548424172000000000
754,2019-01-25 13:49:41+00:00,{'id': 'b1'},bC47,43.392025,-79.7264862,26.0,1548424181000000000
757,2019-01-25 13:49:52+00:00,{'id': 'b1'},bC4A,43.3925896,-79.7258987,46.0,1548424192000000000
758,2019-01-25 13:49:57+00:00,{'id': 'b1'},bC4B,43.393177,-79.7253342,59.0,1548424197000000000
759,2019-01-25 13:50:00+00:00,{'id': 'b1'},bC4C,43.3935356,-79.7249756,55.0,1548424200000000000
760,2019-01-25 13:50:02+00:00,{'id': 'b1'},bC4D,43.3937149,-79.7248001,42.0,1548424202000000000
761,2019-01-25 13:50:04+00:00,{'id': 'b1'},bC4E,43.3938942,-79.724617,42.0,1548424204000000000
762,2019-01-25 13:50:09+00:00,{'id': 'b1'},bC4F,43.3943024,-79.7241821,33.0,1548424209000000000
763,2019-01-25 13:50:16+00:00,{'id': 'b1'},bC50,43.3947144,-79.7237244,31.0,1548424216000000000
764,2019-01-25 13:50:19+00:00,{'id': 'b1'},bC51,43.3948936,-79.7235184,29.0,1548424219000000000
765,2019-01-25 13:50:22+00:00,{'id': 'b1'},bC52,43.3950195,-79.7233887,39.0,1548424222000000000
766,2019-01-25 13:50:27+00:00,{'id': 'b1'},bC53,43.3955574,-79.7228012,52.0,1548424227000000000
767,2019-01-25 13:50:32+00:00,{'id': 'b1'},bC54,43.3960953,-79.7221375,63.0,1548424232000000000
768,2019-01-25 13:50:35+00:00,{'id': 'b1'},bC55,43.3964539,-79.7217026,61.0,1548424235000000000
769,2019-01-25 13:50:37+00:00,{'id': 'b1'},bC56,43.3966599,-79.7214432,50.0,1548424237000000000
770,2019-01-25 13:50:41+00:00,{'id': 'b1'},bC57,43.3969421,-79.721138,29.0,1548424241000000000
771,2019-01-25 13:50:43+00:00,{'id': 'b1'},bC58,43.3970947,-79.7211914,29.0,1548424243000000000
772,2019-01-25 13:50:44+00:00,{'id': 'b1'},bC59,43.3971443,-79.7212448,33.0,1548424244000000000
773,2019-01-25 13:50:47+00:00,{'id': 'b1'},bC5A,43.397274,-79.7214432,26.0,1548424247000000000
774,2019-01-25 13:50:50+00:00,{'id': 'b1'},bC5B,43.3973999,-79.7216797,31.0,1548424250000000000
775,2019-01-25 13:50:56+00:00,{'id': 'b1'},bC5C,43.3977852,-79.7223663,44.0,1548424256000000000
776,2019-01-25 13:51:04+00:00,{'id': 'b1'},bC5D,43.3983727,-79.7234726,55.0,1548424264000000000
777,2019-01-25 13:51:13+00:00,{'id': 'b1'},bC5E,43.3991661,-79.7248764,59.0,1548424273000000000
778,2019-01-25 13:51:29+00:00,{'id': 'b1'},bC5F,43.4005508,-79.7273636,57.0,1548424289000000000
779,2019-01-25 13:51:38+00:00,{'id': 'b1'},bC60,43.4013443,-79.7287903,59.0,1548424298000000000
780,2019-01-25 13:51:40+00:00,{'id': 'b1'},bC61,43.4015236,-79.729126,65.0,1548424300000000000
781,2019-01-25 13:51:43+00:00,{'id': 'b1'},bC62,43.4018288,-79.7296677,65.0,1548424303000000000
782,2019-01-25 13:51:47+00:00,{'id': 'b1'},bC63,43.4022675,-79.7303772,72.0,1548424307000000000
783,2019-01-25 13:51:51+00:00,{'id': 'b1'},bC64,43.4027252,-79.7310181,57.0,1548424311000000000
784,2019-01-25 13:51:54+00:00,{'id': 'b1'},bC65,43.4030609,-79.7314301,61.0,1548424314000000000
785,2019-01-25 13:52:03+00:00,{'id': 'b1'},bC66,43.404213,-79.7328415,72.0,1548424323000000000
786,2019-01-25 13:52:06+00:00,{'id': 'b1'},bC67,43.4045944,-79.7332764,66.0,1548424326000000000
787,2019-01-25 13:52:16+00:00,{'id': 'b1'},bC68,43.4056435,-79.734581,41.0,1548424336000000000
788,2019-01-25 13:52:21+00:00,{'id': 'b1'},bC69,43.4059258,-79.7350159,29.0,1548424341000000000
789,2019-01-25 13:52:26+00:00,{'id': 'b1'},bC6A,43.406105,-79.7352676,9.0,1548424346000000000
790,2019-01-25 13:52:28+00:00,{'id': 'b1'},bC6B,43.406105,-79.7352982,0.0,1548424348000000000
793,2019-01-25 13:53:50+00:00,{'id': 'b1'},bC6E,43.4061317,-79.7353439,10.0,1548424430000000000
794,2019-01-25 13:53:53+00:00,{'id': 'b1'},bC6F,43.4062347,-79.7355042,22.0,1548424433000000000
795,2019-01-25 13:53:58+00:00,{'id': 'b1'},bC70,43.406517,-79.7359619,41.0,1548424438000000000
796,2019-01-25 13:54:03+00:00,{'id': 'b1'},bC71,43.4068985,-79.7365494,50.0,1548424443000000000
797,2019-01-25 13:54:07+00:00,{'id': 'b1'},bC72,43.4072304,-79.7370148,46.0,1548424447000000000
798,2019-01-25 13:54:13+00:00,{'id': 'b1'},bC73,43.4077454,-79.737648,50.0,1548424453000000000
799,2019-01-25 13:54:17+00:00,{'id': 'b1'},bC74,43.4081268,-79.7380371,50.0,1548424457000000000
800,2019-01-25 13:54:19+00:00,{'id': 'b1'},bC75,43.4083061,-79.7382126,42.0,1548424459000000000
801,2019-01-25 13:54:25+00:00,{'id': 'b1'},bC76,43.4087677,-79.7384949,29.0,1548424465000000000
802,2019-01-25 13:54:27+00:00,{'id': 'b1'},bC77,43.4088974,-79.7383957,33.0,1548424467000000000
803,2019-01-25 13:54:30+00:00,{'id': 'b1'},bC78,43.4090767,-79.7380066,50.0,1548424470000000000
804,2019-01-25 13:54:33+00:00,{'id': 'b1'},bC79,43.4093056,-79.7375488,55.0,1548424473000000000
805,2019-01-25 13:54:37+00:00,{'id': 'b1'},bC7A,43.4097939,-79.737114,57.0,1548424477000000000
806,2019-01-25 13:54:40+00:00,{'id': 'b1'},bC7B,43.410202,-79.737114,57.0,1548424480000000000
807,2019-01-25 13:54:43+00:00,{'id': 'b1'},bC7C,43.4105873,-79.7373428,57.0,1548424483000000000
808,2019-01-25 13:54:46+00:00,{'id': 'b1'},bC7D,43.4108925,-79.7377014,48.0,1548424486000000000
809,2019-01-25 13:54:49+00:00,{'id': 'b1'},bC7E,43.4112015,-79.7379608,50.0,1548424489000000000
810,2019-01-25 13:54:53+00:00,{'id': 'b1'},bC7F,43.4117126,-79.7380066,57.0,1548424493000000000
811,2019-01-25 13:54:56+00:00,{'id': 'b1'},bC80,43.4118652,-79.7379303,53.0,1548424496000000000
812,2019-01-25 13:54:58+00:00,{'id': 'b1'},bC81,43.4123268,-79.7375717,52.0,1548424498000000000
813,2019-01-25 13:55:02+00:00,{'id': 'b1'},bC82,43.4127121,-79.7372131,42.0,1548424502000000000
814,2019-01-25 13:55:05+00:00,{'id': 'b1'},bC83,43.4129677,-79.7369614,41.0,1548424505000000000
815,2019-01-25 13:55:07+00:00,{'id': 'b1'},bC84,43.413147,-79.7367783,46.0,1548424507000000000
816,2019-01-25 13:55:10+00:00,{'id': 'b1'},bC85,43.4134254,-79.7365265,46.0,1548424510000000000
817,2019-01-25 13:55:13+00:00,{'id': 'b1'},bC86,43.4137077,-79.7361908,48.0,1548424513000000000
818,2019-01-25 13:55:15+00:00,{'id': 'b1'},bC87,43.4138641,-79.7359848,41.0,1548424515000000000
819,2019-01-25 13:55:20+00:00,{'id': 'b1'},bC88,43.4143486,-79.7354736,57.0,1548424520000000000
820,2019-01-25 13:55:22+00:00,{'id': 'b1'},bC89,43.4145546,-79.7352219,55.0,1548424522000000000
821,2019-01-25 13:55:27+00:00,{'id': 'b1'},bC8A,43.4151154,-79.7346268,59.0,1548424527000000000
822,2019-01-25 13:55:36+00:00,{'id': 'b1'},bC8B,43.4161911,-79.733429,65.0,1548424536000000000
823,2019-01-25 13:55:41+00:00,{'id': 'b1'},bC8C,43.4168053,-79.7327652,61.0,1548424541000000000
824,2019-01-25 13:55:46+00:00,{'id': 'b1'},bC8D,43.4173431,-79.7322235,48.0,1548424546000000000
825,2019-01-25 13:55:52+00:00,{'id': 'b1'},bC8E,43.4178543,-79.7316589,41.0,1548424552000000000
826,2019-01-25 13:56:04+00:00,{'id': 'b1'},bC8F,43.4186745,-79.7307358,29.0,1548424564000000000
827,2019-01-25 13:56:13+00:00,{'id': 'b1'},bC90,43.4191856,-79.7302551,29.0,1548424573000000000
828,2019-01-25 13:56:25+00:00,{'id': 'b1'},bC91,43.4198799,-79.7295074,28.0,1548424585000000000
829,2019-01-25 13:56:28+00:00,{'id': 'b1'},bC92,43.4200592,-79.729332,33.0,1548424588000000000
830,2019-01-25 13:56:36+00:00,{'id': 'b1'},bC93,43.42062,-79.7287445,33.0,1548424596000000000
831,2019-01-25 13:56:44+00:00,{'id': 'b1'},bC94,43.4210815,-79.7282562,24.0,1548424604000000000
832,2019-01-25 13:56:53+00:00,{'id': 'b1'},bC95,43.4214897,-79.7277679,24.0,1548424613000000000
833,2019-01-25 13:56:58+00:00,{'id': 'b1'},bC96,43.4216957,-79.7275391,20.0,1548424618000000000
834,2019-01-25 13:57:06+00:00,{'id': 'b1'},bC97,43.4221306,-79.7270813,33.0,1548424626000000000
835,2019-01-25 13:57:11+00:00,{'id': 'b1'},bC98,43.4225159,-79.7266922,41.0,1548424631000000000
836,2019-01-25 13:57:14+00:00,{'id': 'b1'},bC99,43.4227448,-79.7264404,37.0,1548424634000000000
837,2019-01-25 13:57:22+00:00,{'id': 'b1'},bC9A,43.4232826,-79.725853,37.0,1548424642000000000
838,2019-01-25 13:57:27+00:00,{'id': 'b1'},bC9B,43.4236679,-79.7254639,35.0,1548424647000000000
840,2019-01-25 13:57:32+00:00,{'id': 'b1'},bC9D,43.4240494,-79.7251358,35.0,1548424652000000000
841,2019-01-25 13:57:34+00:00,{'id': 'b1'},bC9E,43.4242058,-79.7249298,41.0,1548424654000000000
842,2019-01-25 13:57:43+00:00,{'id': 'b1'},bC9F,43.4249458,-79.7240829,42.0,1548424663000000000
843,2019-01-25 13:57:49+00:00,{'id': 'b1'},bCA0,43.4254074,-79.7235718,35.0,1548424669000000000
844,2019-01-25 13:57:56+00:00,{'id': 'b1'},bCA1,43.4258957,-79.7230301,35.0,1548424676000000000
845,2019-01-25 13:58:05+00:00,{'id': 'b1'},bCA2,43.4264565,-79.7223663,29.0,1548424685000000000
846,2019-01-25 13:58:14+00:00,{'id': 'b1'},bCA3,43.427124,-79.7215729,44.0,1548424694000000000
847,2019-01-25 13:58:23+00:00,{'id': 'b1'},bCA4,43.4279938,-79.7206039,53.0,1548424703000000000
848,2019-01-25 13:58:31+00:00,{'id': 'b1'},bCA5,43.4288368,-79.7196808,53.0,1548424711000000000
849,2019-01-25 13:58:41+00:00,{'id': 'b1'},bCA6,43.4299393,-79.7184525,57.0,1548424721000000000
850,2019-01-25 13:58:44+00:00,{'id': 'b1'},bCA7,43.4302979,-79.7180405,65.0,1548424724000000000
851,2019-01-25 13:58:46+00:00,{'id': 'b1'},bCA8,43.4305534,-79.7177582,70.0,1548424726000000000
852,2019-01-25 13:58:50+00:00,{'id': 'b1'},bCA9,43.4310913,-79.7171478,68.0,1548424730000000000
853,2019-01-25 13:58:58+00:00,{'id': 'b1'},bCAA,43.4322166,-79.7159195,74.0,1548424738000000000
854,2019-01-25 13:59:07+00:00,{'id': 'b1'},bCAB,43.4336243,-79.7143555,87.0,1548424747000000000
855,2019-01-25 13:59:17+00:00,{'id': 'b1'},bCAC,43.4354172,-79.7123566,96.0,1548424757000000000
856,2019-01-25 13:59:24+00:00,{'id': 'b1'},bCAD,43.4366989,-79.7109222,92.0,1548424764000000000
857,2019-01-25 13:59:33+00:00,{'id': 'b1'},bCAE,43.4383621,-79.7091293,98.0,1548424773000000000
858,2019-01-25 13:59:40+00:00,{'id': 'b1'},bCAF,43.4397202,-79.7075958,105.0,1548424780000000000
859,2019-01-25 13:59:44+00:00,{'id': 'b1'},bCB0,43.4405365,-79.7067032,103.0,1548424784000000000
860,2019-01-25 14:00:00+00:00,{'id': 'b1'},bCB1,43.443737,-79.7031403,105.0,1548424800000000000
861,2019-01-25 14:00:35+00:00,{'id': 'b1'},bCB2,43.4509583,-79.6951294,105.0,1548424835000000000
862,2019-01-25 14:01:04+00:00,{'id': 'b1'},bCB3,43.457077,-79.6883163,112.0,1548424864000000000
863,2019-01-25 14:01:30+00:00,{'id': 'b1'},bCB4,43.4627571,-79.6821518,111.0,1548424890000000000
864,2019-01-25 14:01:56+00:00,{'id': 'b1'},bCB5,43.4686966,-79.6759033,118.0,1548424916000000000
865,2019-01-25 14:02:02+00:00,{'id': 'b1'},bCB6,43.4702606,-79.6746521,122.0,1548424922000000000
866,2019-01-25 14:02:07+00:00,{'id': 'b1'},bCB7,43.4711037,-79.6741104,127.0,1548424927000000000
867,2019-01-25 14:02:10+00:00,{'id': 'b1'},bCB8,43.4725647,-79.6733704,123.0,1548424930000000000
868,2019-01-25 14:02:15+00:00,{'id': 'b1'},bCB9,43.4739952,-79.6728287,118.0,1548424935000000000
869,2019-01-25 14:02:20+00:00,{'id': 'b1'},bCBA,43.4753799,-79.6725006,109.0,1548424940000000000
870,2019-01-25 14:02:27+00:00,{'id': 'b1'},bCBB,43.4771461,-79.6722717,100.0,1548424947000000000
871,2019-01-25 14:02:33+00:00,{'id': 'b1'},bCBC,43.4786301,-79.6722946,98.0,1548424953000000000
872,2019-01-25 14:02:39+00:00,{'id': 'b1'},bCBD,43.4801407,-79.6723938,105.0,1548424959000000000
873,2019-01-25 14:02:50+00:00,{'id': 'b1'},bCBE,43.4831886,-79.6724243,118.0,1548424970000000000
874,2019-01-25 14:03:01+00:00,{'id': 'b1'},bCBF,43.486515,-79.6725769,122.0,1548424981000000000
875,2019-01-25 14:03:14+00:00,{'id': 'b1'},bCC0,43.4903793,-79.6728058,116.0,1548424994000000000
876,2019-01-25 14:03:25+00:00,{'id': 'b1'},bCC1,43.4935303,-79.6729889,112.0,1548425005000000000
878,2019-01-25 14:03:37+00:00,{'id': 'b1'},bCC3,43.4968834,-79.6726303,112.0,1548425017000000000
879,2019-01-25 14:03:42+00:00,{'id': 'b1'},bCC4,43.498291,-79.6728058,114.0,1548425022000000000
880,2019-01-25 14:03:45+00:00,{'id': 'b1'},bCC5,43.4991112,-79.6731644,114.0,1548425025000000000
881,2019-01-25 14:03:52+00:00,{'id': 'b1'},bCC6,43.5006981,-79.6746216,107.0,1548425032000000000
